system:index,Group 0,Group 1,Group 10,Group 11,Group 12,Group 13,Group 14,Group 15,Group 16,Group 17,Group 18,Group 2,Group 3,Group 4,Group 5,Group 6,Group 7,Group 8,Group 9,abbreviati,areaHa,country_co,country_na,cover_2000,loss,wld_rgn,.geo
0000e0cc4ea9d7398b14,,,,,,,,,,,,,,,,,,,,,55871.3088152259,GQ,Guam,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[144.77605455998122,13.4422311097504]}"
0000246e250630d15610,1.5500404186368624E10,3.34705579375E7,6.623635943406863E7,8.282389620318627E7,1.4284863727328432E8,1.2206282113946079E8,2.015099106161765E8,3.869806204877451E8,4.708431946414216E8,1.6582212537965685E8,1.6450745752965686E8,5.0395660125E7,3.35845851875E7,6.32315320625E7,3.850419675E7,6.710087946176471E7,4.4073418691911764E7,5.427929175E7,2.66709165E7,Pap. N. Gui.,4.622650978260161E7,PP,Papua New Guinea,3.9771839666666746E7,17939.55686274512,Oceania,"{""type"":""Point"",""coordinates"":[145.23742848210418,-6.480508171295067]}"
000075ca5abe52c204b5,2.066406527295343E9,1965689.875,3935159.6875,5889922.6875,1.0796255625E7,1.0755664129411764E7,1.0749120680882353E7,1.9290721330147058E7,4.02874451875E7,2.897183031372549E7,3.0466363375E7,,,983885.875,3920621.0,1.07837285E7,1.3546943570098039E7,6876556.25,2930301.0625,Sol. Is.,2795993.758284943,BP,Solomon Is,2457678.815686267,2309.160784313726,Oceania,"{""type"":""Point"",""coordinates"":[159.59420492189176,-8.90904609332124]}"
000004a770ac4a68f586,0.0,,,,,,,,,,,,,,,,,,,Coral Sea Is.,28.814090362249885,CR,Coral Sea Is,0.0,0.0,Australia,"{""type"":""Point"",""coordinates"":[150.0065998894536,-16.134909133583268]}"
0000724ce87c007b2ebd,2.0735275836642158E8,,,,930758.1875,,920818.25,,2752294.2475490198,,5546777.875,,,,926767.875,6451552.9375,923398.375,,,N. Cal.,1867893.9291465436,NC,New Caledonia,1130490.8980392136,244.19607843137254,Oceania,"{""type"":""Point"",""coordinates"":[165.69387441387968,-21.308927930985405]}"
0000f7e2034c1db936a7,0.0,,,,,,,,,,,,,,,,,,,Norf. I.,3954.5663556470317,NF,Norfolk I,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[167.9383924950106,-29.036935883193845]}"
000033bb82ddb0eb0e2c,8.918685595560541E9,3.405234511740196E8,3.7010003225E8,4.2298986459460783E8,4.829221852639706E8,5.331327227617647E8,5.167582819367647E8,4.598864292257353E8,5.017153757171569E8,4.8135767335588235E8,4.5557301576617646E8,4.8299905022426474E8,2.81589323875E8,4.195444446838235E8,3.471235114281863E8,4.68596760739951E8,4.3161186966813725E8,4.4305638372794116E8,4.385278546933824E8,N.Z.,2.6721763312181525E7,NZ,New Zealand,1.2562852019607896E7,21944.227450980405,Oceania,"{""type"":""Point"",""coordinates"":[172.8800286782241,-41.71856142616746]}"
00003adf0161f2b78101,5.017606112816176E8,1894239.6875,6639798.0625,,1892530.5,7607570.5,9508940.375,6661755.0,2.25755587125E7,1.1978262214705883E7,2856173.4375,946872.25,6635394.8125,9468491.125,4735533.9375,1.23088520625E7,1.4205239625E7,9468854.9375,8526926.625,,1864331.8090272911,FJ,Fiji,1415171.6,674.5450980392156,Oceania,"{""type"":""Point"",""coordinates"":[178.52528269612688,-17.447280894127534]}"
0000c1f02b69e758fced,6.847260406617646E7,,,,,,,3768315.4375,2863870.5,,5407017.226960785,,,,,,,,655484.2240196078,Vanu.,1212589.2214698682,NH,Vanuatu,987772.3333333327,85.5137254901961,Oceania,"{""type"":""Point"",""coordinates"":[167.6841762105141,-16.189696735491356]}"
000083f6405ce1dfdeed,0.0,,,,,,,,,,,,,,,,,,,,2277.6314551897444,NR,Nauru,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[166.9300085424907,-0.5196902693703978]}"
00009a76db247e4a138b,,,,,,,,,,,,,,,,,,,,Tuv.,2916.1776762394456,TV,Tuvalu,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[178.033549136044,-7.36441811886315]}"
0000f01ef3592956f6ea,,,,,,,,,,,,,,,,,,,,Tok.,569.9362820789529,TL,Tokelau,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[-171.9557628475519,-8.91104759580534]}"
0000a376570687c0b03a,,,,,,,,,,,,,,,,,,,,,2610.4887532881257,UM,US Minor Pacific Is. Refuges,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[-168.5170789713088,10.854798604665522]}"
000024a5a7df2b6c9173,,,,,,,,,,,,,,,,,,,,Cook Is.,22143.201890128308,CW,Cook Is,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[-158.99691025995799,-19.912491413060316]}"
0000536fb2bb62d39e1b,,,,,,,,,,,,,,,,,,,,Am. Sam.,20054.7915960141,AQ,American Samoa,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[-170.36908885885143,-14.289193271445768]}"
00009a9ed91627a9e096,,,,,,,,,,,,,,,,,,,,,62883.10670426176,TN,Tonga,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[-174.9119489914185,-20.017594614757204]}"
000026ac9ae9ab7e6672,,,,,,,,,,,,,,,,,,,,,26721.02717882055,NE,Niue,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[-169.862188129571,-19.052002555006144]}"
000030cbf2d1551e70fb,,,,,,,,,,,,,,,,,,,,,287937.1780311345,WS,Samoa,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[-172.19234596875376,-13.743920554728238]}"
0000a38b2234373b1384,,,,,,,,,,,,,,,,,,,,Wal. & Fut.,17643.503870518784,WF,Wallis & Futuna,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[-177.22749029035856,-13.838068188690064]}"
0000f4757cdfc1794db9,,,,,,,,,,,,,,,,,,,,Fr. Poly.,324999.4436095021,FP,French Polynesia,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[-145.36935843575586,-15.038500851284049]}"
0000ef9c8088e88cc771,1.9456012675441176E8,925814.75,,,,938118.75,3738227.375,1.31156606875E7,4640226.25,1845700.4375,7468833.625,,,,,,939677.9375,,936691.625,U.S.,1688397.490628666,US,United States (Hawaii),593568.172549019,245.7764705882353,Oceania,"{""type"":""Point"",""coordinates"":[-156.3424986673098,20.25435356800381]}"
00003cad8268faf4d6ff,5.954702180603923E10,9.636973312181373E7,1.8800594913039213E8,2.5744757224093136E8,1.8413013150588235E8,3.4226890121838236E8,1.8341506344607842E8,4.112853621617647E8,4.5975535790686274E8,6.111711094522059E8,2.946026255625E8,1.430982435E8,1.8763536768382353E8,1.5399028419191176E8,2.2029719127818626E8,4.74028054625E8,2.8285686583480394E8,2.7677875078455883E8,5.3202824353553927E8,Mex.,1.9597238518370205E8,MX,Mexico,4.559902571372552E7,69258.70588235298,North America,"{""type"":""Point"",""coordinates"":[-102.18140505355682,23.916206259295887]}"
00006c54e4fa8c498b46,0.0,,,,,,,,,,,,,,,,,,,Clip. I.,872.6608864368263,IP,Clipperton Island,0.0,0.0,North America,"{""type"":""Point"",""coordinates"":[-109.21892689614516,10.296998769429749]}"
000096c3a7f644d4e3e3,9.754211711413729E9,9929537.5625,1.09252080625E7,1.78789935E7,2.38380444375E7,3.17808533125E7,5958891.3125,1.39016428125E7,1.78712601875E7,2.97897414375E7,5958479.125,1986332.375,1378932.036764706,5382343.828676471,4810022.778186275,1.68831868125E7,1.88688589375E7,3.87292834375E7,1.191759175E7,Ecua.,2.559984695302389E7,EC,Ecuador,1.736934363529414E7,10091.843137254902,South America,"{""type"":""Point"",""coordinates"":[-78.76270781003991,-1.4256607416782117]}"
00008b45d7099b3a9f44,5.332473313955883E8,,831125.8801470587,,,,,967121.375,2897172.6875,,,1934418.0625,,,3862756.3125,967156.4375,,966272.4375,,El Sal.,2071186.620519438,ES,El Salvador,779121.4509803925,564.8823529411765,Central America,"{""type"":""Point"",""coordinates"":[-88.86887580456504,13.737338874829465]}"
0000df4ca56361620ddc,2.2800817521172245E10,7.828872220980392E7,1.0873088444558823E8,5.5330361E7,1.2597575011911765E8,1.3333558259754902E8,1.2892057454338236E8,1.550886698605392E8,5.396113259068627E8,1.159475968625E8,8.775612575E7,1.139370148245098E8,3.448507128642157E8,1.43809119625E8,3.71510211110049E8,1.43818722125E8,5.1241295017769617E8,2.009373519375E8,2.593644574019608E8,Guat.,1.0858732432659164E7,GT,Guatemala,6892821.662745099,27685.537254902018,Central America,"{""type"":""Point"",""coordinates"":[-90.36752980206431,15.69396040049854]}"
00006e5ed0b663ae83b3,3.2358788547715857E11,5.576943051281618E9,5.193037838182353E9,5.090038007399019E9,5.749598445228922E9,5.4105417979375E9,5.533398219534559E9,5.84717086012451E9,6.485708927609804E9,7.063670837451471E9,5.416750204934313E9,4.66053814533897E9,4.135476427021569E9,5.202848388372059E9,5.74187991716446E9,5.463923145331617E9,6.001744278344118E9,5.638075642063479E9,4.092387697695588E9,U.S.,3.0259094960856485E8,US,United States,1.248551787607844E8,505315.51372548996,North America,"{""type"":""Point"",""coordinates"":[-91.46931074455341,34.77644328367294]}"
0000e754beacbd65b409,4.0569161934019594E9,9253738.0,6441942.5625,7373251.3125,5540540.625,4623490.625,3683950.9375,1.013713325E7,5.669389787171569E8,3.891596268034314E8,3.69182944375E7,6.36769446875E7,1842741.5625,2.0214372289460786E7,2.12305971875E7,2.58138339375E7,1.4399273196323529E7,4599125.125,1.38559476875E7,,1.0960380638386073E7,CU,Cuba,3622819.2745098025,5682.211764705883,Caribbean,"{""type"":""Point"",""coordinates"":[-78.99399154597592,21.633210997461674]}"
0000ccb169bcd847cbb1,2.943610368122549E8,,,908297.9375,,6330850.3125,3526544.5419117645,7156623.150735294,1.9194863E7,1.7846254127941176E7,2671815.125,,,,6332468.25,1477307.1490196078,,8240755.104901961,,Bah.,1203579.8245506566,BF,"Bahamas, The",246754.39215686222,408.7019607843134,North America,"{""type"":""Point"",""coordinates"":[-76.51163080351037,24.198462877644335]}"
000080100474b096a4fc,5543638.875,,,,,,,,,,,,,,,,,,,Tur. & Cai. Is.,88285.61591800158,TK,Turks & Caicos Is,8863.533333333347,6.0,North America,"{""type"":""Point"",""coordinates"":[-71.81754483684949,21.773498202612373]}"
0000e2982b9370f44f11,0.0,,,,,,,,,,,,,,,,,,,Berm.,6398.058198400843,BD,Bermuda,351.5058823529411,0.0,North America,"{""type"":""Point"",""coordinates"":[-64.77140474038445,32.307121728281565]}"
0000f188cccab478cd6e,6.863341632715685E8,,,,,943648.75,,945931.25,,3.4694232450147057E8,,,,,,,,,,P.R.,895849.7140694868,RQ,Puerto Rico,495342.0941176471,1095.6745098039216,Caribbean,"{""type"":""Point"",""coordinates"":[-66.47430735511195,18.2206748001519]}"
00006ebc4bd0a8d7fe95,2.17797061875E7,,,,,,,,,2841807.75,,,,,,,,,,Vir. Is.,35379.060759688524,VQ,US Virgin Is,15554.345098039219,26.0,Caribbean,"{""type"":""Point"",""coordinates"":[-64.79704067265605,17.960638875337708]}"
00002f326fdf03ab88c1,0.0,,,,,,,,,,,,,,,,,,,Br. Vir. Is.,10240.402523841907,VI,British Virgin Is,3610.713725490197,0.0,Caribbean,"{""type"":""Point"",""coordinates"":[-64.5105341539118,18.547505358051804]}"
0000cc02b13462366213,3796672.5625,,,,,,,,,,,,,,,,,,,Anti. & Barb.,44806.4819601277,AC,Antigua & Barbuda,16027.121568627454,4.0,Caribbean,"{""type"":""Point"",""coordinates"":[-61.80004230329816,17.2798828116034]}"
0000d852079dbeb9f394,0.0,,,,,,,,,,,,,,,,,,,St. Barth.,2251.6359663524076,TB,St Barthelemy,458.9490196078431,0.0,Caribbean,"{""type"":""Point"",""coordinates"":[-62.8330255682787,17.904946388723655]}"
00002595e1df59ee1645,0.0,,,,,,,,,,,,,,,,,,,Neth.,31476.913965662116,NL,Netherlands (Caribbean),1921.5333333333335,0.0,Caribbean,"{""type"":""Point"",""coordinates"":[-67.70213515287652,12.810484268021709]}"
0000ffd4de1dda705bcc,0.0,,,,,,,,,,,,,,,,,,,Angu.,7629.4396004759565,AV,Anguilla,1399.1843137254905,0.0,Caribbean,"{""type"":""Point"",""coordinates"":[-63.05808990877087,18.221111484691054]}"
000079c0f76d6683dedb,945554.5,,,,,,,,,,,,,,,,,,,St. Mar.,5565.611660902456,RN,St Martin,1698.8078431372546,1.0,Caribbean,"{""type"":""Point"",""coordinates"":[-63.06433049367064,18.078966217603305]}"
000052c02d7ca5308512,0.0,,,,,,,,,,,,,,,,,,,St. Maar.,3778.3144420021476,NN,Sint Maarten,890.2823529411763,0.0,Caribbean,"{""type"":""Point"",""coordinates"":[-63.06336575792797,18.039225362228933]}"
0000029f82725119a0c2,950158.625,,,,,,,,,,,,,,,,,,,St. Kitts & Nev.,27015.560862624185,SC,St Kitts & Nevis,11643.807843137256,1.0,Caribbean,"{""type"":""Point"",""coordinates"":[-62.70393952650305,17.270257089796345]}"
0000631c7f9f5eca3ed5,2856817.75,,,,,,,,,,,,,,,,,,,Monts.,10043.473653589055,MH,Montserrat,3924.5215686274514,3.0,Caribbean,"{""type"":""Point"",""coordinates"":[-62.19326194480648,16.739549490833273]}"
0000626dc391f86d2b59,7635560.875,,,,,,,,,,,,,,,,,,,Guad.,163202.43897261217,GP,Guadeloupe,85239.42745098035,8.0,Caribbean,"{""type"":""Point"",""coordinates"":[-61.54100097424176,16.20280509314182]}"
0000e2a4b9a799384cab,2.034145370615196E8,,,,,,,,,2.2344904294093138E8,,,,,,,,,,Dom.,76436.6047218222,DO,Dominica,65821.83529411761,445.4745098039216,Caribbean,"{""type"":""Point"",""coordinates"":[-61.35903944278996,15.432007210864441]}"
000031cf0bf5c8eea4ca,2.387800512517696E10,1.956069731875E8,2.3193917925E8,1.424891191875E8,2.3265016218259802E8,1.6730594446348038E8,2.150793805E8,1.552877543125E8,9.693513456257353E8,1.8883944195808822E8,1.8973382644705883E8,1.197896665E8,1.278865365625E8,1.66971427375E8,1.669259975625E8,1.50275343125E8,1.62152866E8,2.0622488405514705E8,2.40656516375E8,Ven.,9.158963815936126E7,VE,Venezuela,5.3356695988235384E7,28404.392156862777,South America,"{""type"":""Point"",""coordinates"":[-66.1417083208324,7.12736589331388]}"
000003521117e52cb291,2.2922210116666663E8,978295.8125,,,,,,978402.125,,977812.6875,,,,,978375.625,2935047.1875,976683.8125,976683.8125,977677.125,Trin. & Tob.,518207.6340752285,TD,Trinidad & Tobago,369718.19215686264,244.47843137254898,Caribbean,"{""type"":""Point"",""coordinates"":[-61.26160764927871,10.470583930892868]}"
00009b419ed4025f9fb5,4797728.570343137,,,,,,,,,,,,,,,,,,,Gren.,35846.31985886452,GJ,Grenada,24899.08235294119,4.9372549019607845,Caribbean,"{""type"":""Point"",""coordinates"":[-61.66456548656433,12.147929645214747]}"
00004b1dcbe65e43221e,7402328.301960784,,,,,,,,,,,,,,,,,,,Mart.,114050.7184826623,MB,Martinique,67128.78039215686,7.701960784313726,Caribbean,"{""type"":""Point"",""coordinates"":[-61.0238299526391,14.649634357648853]}"
0000f62286df9caa285b,0.0,,,,,,,,,,,,,,,,,,,St. Luc.,61975.73577024864,ST,Saint Lucia,46105.47058823531,0.0,Caribbean,"{""type"":""Point"",""coordinates"":[-60.96785278414168,13.896266104485093]}"
0000150bd20b9fccbaee,0.0,,,,,,,,,,,,,,,,,,,St. Vin. & Gren.,37135.61720913625,VC,St Vincent & the Grenadines,24030.537254901978,0.0,Caribbean,"{""type"":""Point"",""coordinates"":[-61.19609505697516,13.236834332756937]}"
0000348d351bc45ebd50,967645.1875,,,,,,,,,,,,,,,,,,,Barb.,44308.38744329764,BB,Barbados,4490.929411764707,1.0,Caribbean,"{""type"":""Point"",""coordinates"":[-59.55748129246605,13.1727697571865]}"
000035e9c10a47418985,2.8227116611737757E9,990625.0625,7914869.375,4946003.4375,2.07832333125E7,2.078016725E7,1.087908125E7,1.48351534375E7,2.57145125625E7,1.48506398125E7,2.37556138125E7,988546.8125,8904800.625,5934620.375,4943880.9375,989513.75,989712.3125,8902947.25,6924926.375,Sur.,1.4647402238512957E7,NS,Suriname,1.3889284407843146E7,3038.1764705882338,South America,"{""type"":""Point"",""coordinates"":[-55.906582602592614,4.138749633396111]}"
000055ce298888475477,9.599192537171568E8,,5940873.1875,4948114.75,5934455.9375,989607.125,5934472.1875,6923835.8125,988784.1875,4945180.9375,1978359.0,988651.4375,1977391.25,8903753.5625,2966264.5625,5938392.0,5936917.625,7913173.1875,1978430.9375,Fr. Gui.,8283131.031212405,FG,French Guiana,8107056.094117649,1045.8039215686274,South America,"{""type"":""Point"",""coordinates"":[-53.24288332500475,3.908269865151426]}"
000084909f58a9d75042,2.1908993891455874E9,1.67973629375E7,1.18575474375E7,4937413.75,1.0359072974264706E7,9888235.9375,3952184.0,6919212.375,3.1645295875E7,1.3752489375980392E7,1975172.5,,1.08730355625E7,989364.8125,3952901.75,2964218.8125,988148.1875,3950417.9375,5929286.0625,Guy.,2.117303428052176E7,GY,Guyana,1.907389257647064E7,2360.482352941176,South America,"{""type"":""Point"",""coordinates"":[-58.97349900698449,4.782974139864404]}"
0000a9e73ce7bdf6354b,5.809436053433359E10,1.01932425625E8,1.63214670375E8,2.656433794375E8,2.5018082639583334E8,1.985974346610294E8,3.148267503264706E8,1.860725841875E8,6.507216090811274E8,8.246993487995098E8,7.247130039904412E8,1.3185561175E8,7.358937824632353E7,2.4223955335808825E8,1.8416327190931374E8,1.958505095E8,4.370137043125E8,3.73673843E8,2.4936848E8,Col.,1.1407380214838701E8,CO,Colombia,7.7141057564706E7,64384.756862745126,South America,"{""type"":""Point"",""coordinates"":[-73.07293322387551,3.8976110450251644]}"
00008c12f1c97654700e,4.825870961149266E9,2944867.375,5893718.375,1.66996885E7,4910278.75,7854337.0625,7860729.8125,2946048.75,2.5576557481127452E7,1.767614125E7,7857976.8125,6876309.125,9830302.5625,3929108.0625,1.1787896375E7,4.0150869825980395E7,7858053.5625,4.058516033946078E7,3.2416435125E7,Pan.,7524441.325108873,PM,Panama,5284910.898039219,5170.709803921567,Central America,"{""type"":""Point"",""coordinates"":[-80.10553238925854,8.51388107121546]}"
000094113ca3206981a0,971294.0,,,,,,,,,,,,,,,,,,,Cur.,44863.66487220739,UC,Curacao,3013.749019607843,1.0,Caribbean,"{""type"":""Point"",""coordinates"":[-68.96885799202579,12.197045240795648]}"
0000bdb55afc4855dfac,0.0,,,,,,,,,,,,,,,,,,,,18605.453286091604,AA,Aruba,69.88235294117648,0.0,Caribbean,"{""type"":""Point"",""coordinates"":[-69.970183171509,12.514026331618682]}"
0000be4318ff793cbbeb,4.330148380519852E9,940771.25,8471353.8125,3767601.125,1.3199881625E7,6.0415221E7,1.972710075E7,1.32184214375E7,4.4292116125E7,8294027.501470588,2819263.625,5673544.6875,1885702.75,4689359.375,6.11157913125E7,1.12901555625E7,6576140.5625,1.78984283125E7,4701559.6875,Dom. Rep.,4848250.631721241,DR,Dominican Republic,2305240.1725490224,4909.066666666668,Caribbean,"{""type"":""Point"",""coordinates"":[-70.49540928316293,18.895162810140384]}"
000074cb551f2ad58f72,4.998345725683824E8,944367.6875,,,,944701.4375,1873537.125,936640.375,3.68132961875E7,,937509.3125,,,,,,,,,,2720017.341153104,HA,Haiti,708974.9411764696,575.7529411764704,Caribbean,"{""type"":""Point"",""coordinates"":[-72.6896687345157,18.93613863906134]}"
00007023cd84a61b1d51,3.8213692961544126E8,,,,946493.625,,,3784382.375,1892237.625,943600.6875,1620517.2860294117,943600.6875,,3783908.0,1.9535271808088236E7,,,,946493.625,Jam.,1102592.238008235,JM,Jamaica,732266.97254902,440.58823529411757,Caribbean,"{""type"":""Point"",""coordinates"":[-77.31201591354085,18.158041720098325]}"
00003916cb4f330d831a,1680274.3463235293,,,,,,,,,,,,,,943744.9375,,,,,Nav. I.,493.6560853087699,BQ,Navassa I,140.35686274509803,2.780392156862745,Caribbean,"{""type"":""Point"",""coordinates"":[-75.01526479410828,18.40744614771558]}"
00003d55a4f69222b25d,0.0,,,,,,,,,,,,,,,,,,,,8307.61084155484,CU,Cuba,177.27843137254897,0.0,Caribbean,"{""type"":""Point"",""coordinates"":[-75.15302765198368,19.933264366785814]}"
000062c499e6efa81030,2.2649263772137256E9,3912548.625,1959649.75,4890971.3125,6862477.5,5884041.3125,6863000.125,3920666.75,2.8112339430392157E7,5.3818700337990195E7,5880348.4375,1960259.25,4039597.1985294116,3914860.5,8811450.625,,981629.75,1.4719292625E7,1962392.375,C.R.,5140202.596427778,CS,Costa Rica,3500062.49019607,2476.5686274509803,Central America,"{""type"":""Point"",""coordinates"":[-84.19274573446152,9.973323569930894]}"
0000c155a532c2234507,2.2881282753809307E10,2.512246275E7,3.757078425977941E8,2.1237400375E7,1.25922423125E7,3.5767393625E7,5.829497709191176E7,4.54423609375E7,2.3624376315098038E8,1.2550920830546565E9,5.9436902206372544E7,2.71414141875E7,2.217299004779412E7,1.0673121625E7,8.337473991740197E7,3.283199225E7,2.4590261559607843E8,4.276855099191177E7,5.23212889375E7,Nic.,1.2889751064408397E7,NU,Nicaragua,6988233.545098024,26349.713725490215,Central America,"{""type"":""Point"",""coordinates"":[-85.04091450787581,12.843000506627467]}"
000022f8c45dcba4c20e,1.5781717028678446E10,1.34543409375E7,4.58511497257353E7,5.08950585625E7,2.489412525E7,4.70122684375E7,6.784669809558824E7,3.9333419125E7,3.06737728125E8,1.2476463575E8,1.0313073381372549E8,2.59031760625E7,2.11116851875E7,1.53382444375E7,5.169967658259804E7,4.7997526875E7,3.0701794966421567E7,3.440790682058823E7,6.5240248875E7,Hond.,1.1251804309074653E7,HO,Honduras,6726331.999999986,17600.89803921573,Central America,"{""type"":""Point"",""coordinates"":[-86.61813677316891,14.824025915780913]}"
00008c01a3e6796dd1eb,7097249.184558824,,,,,,,,,,,,,,,,,,,Cay. Is.,28840.049725042565,CJ,Cayman Is,11783.588235294115,7.576470588235295,Caribbean,"{""type"":""Point"",""coordinates"":[-80.87994780054235,19.42533546231512]}"
0000f6fa40dc07d8ede5,3.260391587875735E9,2.261066229019608E7,2.18223148125E7,1.1009023325E8,4.6410930875E7,6.867460886642157E7,8.311153134803921E7,6.377409042941177E7,6.631239461642157E7,3.9024020583088234E7,3.1309486875E7,4.510385369950981E7,1.5072895358578432E7,1.327384675E7,1.33101931875E7,1.7092942625E7,5.9537435803921565E7,3.0023265062745098E7,3.752054275808823E7,Belz.,2212894.985820116,BH,Belize,1751248.5607843134,4256.737254901959,Central America,"{""type"":""Point"",""coordinates"":[-88.69739393408028,17.204640472242012]}"
0000d63f2495f1c5c030,4.9788590080758575E10,4.41969608125E7,2.330601863125E8,1.9995900146029413E8,4.173327675E8,3.400311493125E8,2.5074138200245097E8,1.66946381375E8,1.873911173125E8,2.97543147E8,1.401422098723039E8,6.384246525E7,5.2988405125E7,7.265968658357844E7,1.9434615974509805E8,9.52995035E7,1.7888783381838235E8,2.02360143125E8,2.338488624375E8,,1.2971548277026074E8,PE,Peru,7.69755442392156E7,54112.39215686275,South America,"{""type"":""Point"",""coordinates"":[-74.39606230544995,-9.125113646975775]}"
0000454fec2521319816,5.636467255439044E10,4.448690032416667E8,2.1015124319446077E9,1.6227582896257353E9,1.342525847070098E9,6.85667697E8,1.0031869782166667E9,8.554221856813725E8,3.0995051193105392E9,2.5909846506620097E9,1.6350707813982842E9,6.473695222078432E8,7.580155279424019E8,9.515452377879902E8,1.2163606136512256E9,1.0119426524384804E9,8.7809138725E8,2.1020373311732845E9,1.0630028281865196E9,Bol.,1.0875082035766461E8,BL,Bolivia,5.789881699999997E7,84299.00784313725,South America,"{""type"":""Point"",""coordinates"":[-64.67577878939116,-16.686385791320685]}"
0000a5e33a8d036bf71a,1.8780426883911034E10,4.46008034375E8,6.310911634375E8,6.97355231125E8,1.305774011682353E9,7.91245009125E8,9.774490126056373E8,9.2573835375E8,9.034769241857843E8,2.650114383197794E9,5.824112059375E8,5.50568440625E8,5.478298925E8,5.366157556875E8,6.860992746933824E8,6.461586399470588E8,8.386064262992647E8,8.1777313675E8,6.1204855675E8,,7.388172517503515E7,CI,Chile,2.104523860000021E7,42875.466666666674,South America,"{""type"":""Point"",""coordinates"":[-71.01350754125502,-35.99821380022187]}"
00006f9e14d504a7e5b4,4.510567112372993E10,9.835479786713235E8,3.898330650125E9,3.8465664494E9,3.881571523375E9,2.7546820221875E9,2.9863136831875E9,2.49650877425E9,2.770247179385294E9,2.6826047633769608E9,2.2027427045514708E9,1.4042809723125E9,1.813741367875E9,1.5474507018889706E9,2.07323806375E9,1.0523963739375E9,3.437328632578676E9,3.114303865943873E9,3.149658736E9,Para.,4.00429122375949E7,PA,Paraguay,1.7502080623529423E7,99186.78431372547,South America,"{""type"":""Point"",""coordinates"":[-58.437754089322596,-23.21474236305502]}"
00007c3d118799cd3fb8,6.337409900947524E10,7.35157982875E8,2.843579274380392E9,3.576269967875E9,3.0189145308433824E9,2.6187287590933824E9,1.4928032818125E9,1.2436503375625E9,1.5099291180357842E9,1.3786252999355392E9,1.0593219246875E9,6.7453330575E8,1.928889710875E9,3.7537195851789217E9,2.861522057E9,2.230822184125E9,3.4058309898318624E9,4.470367584835049E9,1.9987526115433824E9,Arg.,2.77930428736655E8,AR,Argentina,2.915608485098036E7,117479.18431372549,South America,"{""type"":""Point"",""coordinates"":[-64.74963675588384,-34.68784582847247]}"
0000c40af8c460e1a43f,5.006231436147304E9,3.93167459122549E7,1.11060903375E8,1.623694283125E8,2.23434543125E8,2.0909302384411764E8,3.103976509375E8,2.5734547497401962E8,5.0184247672769606E8,5.09400718625E8,4.570701989875E8,4.01800890625E7,5.61773545625E7,1.03694408125E8,9.2955522375E7,1.24702800375E8,1.286008904375E8,1.444441763125E8,9.5687503875E7,Uru.,1.7779732481558256E7,UY,Uruguay,1536339.6627450993,10241.062745098041,South America,"{""type"":""Point"",""coordinates"":[-56.02486774071534,-32.78750484149053]}"
0000f655ae8d7e0f35e3,0.0,,,,,,,,,,,,,,,,,,,,24806.42436378489,BR,Invernada Area,2397.9882352941167,0.0,South America,"{""type"":""Point"",""coordinates"":[-55.94252445112629,-31.001299804286482]}"
000055126cab440641f1,0.0,,,,,,,,,,,,,,,,,,,,527.9208394699236,UU,Isla Brasilera,156.9764705882353,0.0,South America,"{""type"":""Point"",""coordinates"":[-57.62781696649626,-30.18280928592932]}"
0000f9292c32cb6fe6ad,,,,,,,,,,,,,,,,,,,,Pit. Is.,4371.248480405298,PC,Pitcairn Is,0.0,0.0,Oceania,"{""type"":""Point"",""coordinates"":[-128.4152926711588,-24.450107759511923]}"
0000c8e3c9322f685c33,,,,,,,,,,,,,,,,,,,,Ant.,1.7022904860608616E8,AY,Antarctica,0.0,0.0,Antarctica,"{""type"":""Point"",""coordinates"":[-119.81962738060075,-80.63049818865623]}"
00005e2cf7d3876ccb63,,,,,,,,,,,,,,,,,,,,Ant.,2.0884347364446235E8,AY,Antarctica,0.0,0.0,Antarctica,"{""type"":""Point"",""coordinates"":[-45.24730748268714,-79.91669355355504]}"
0000119bdf8d6e63820c,,,,,,,,,,,,,,,,,,,,Ant.,4.2054939419163716E8,AY,Antarctica,0.0,0.0,Antarctica,"{""type"":""Point"",""coordinates"":[125.30591360791436,-75.84992002082649]}"
000082a0d27be1e3dae3,,,,,,,,,,,,,,,,,,,,Ant.,4.250980867960622E8,AY,Antarctica,0.0,0.0,Antarctica,"{""type"":""Point"",""coordinates"":[48.87052590498377,-77.1337216501561]}"
00008abe0440fc1f00e8,,,,,,,,,,,,,,,,,,,,He. I. & McD. Is.,38776.50763169439,HM,Heard I & McDonald Is,0.0,0.0,Indian Ocean,"{""type"":""Point"",""coordinates"":[73.51373972430989,-53.09462341212198]}"
